clues,state_code,mun_code,loc_code,inst_code,est_type,typology,status_code,start_date,longitude,latitud,admin_inst,care_level,unit_stratum,last_move,claveentidad,entidad,clavejurisdicción,jurisdicción,clavemunicipio,municipio,clavelocalidad,localidad,tipodeestablecimiento,tipología,nombredelestablecimiento,unidades,e13,c1301,c1302,c1303,c1304,c1305,c1306,c1307,c1308,c1309,c1310,c1311,c1312,c1313,c1314,c1315,c1316,c1317,c1318,c1319,c1320,c1321,e14,c1400,c1401,c1402,c1403,c1404,c1405,c1406,c1408,e15,c1501,c1502,c1504,c1505,c1506,c1507,c1508,c1509,c1601,c1602,c1701,c1702,e18,c1801,c1803,c1804,c1805,c1806,c1807,c1808,c1809,c1810,c1811,c1812,c1813,c1814,c1815,c1816,c1817,c1818,c1819,c1820,c1821,c1822,c1823,c1824,c1825,c1826,e19,c1901,c1902,c1903,c1904,e20,c2001,c2002,c2003,c2004,c2005,e21,c2101,c2102,c2103,c2104,e22,c2201,c2202,c2204,e23,c2301,c2302,c2303,c2304,c2305,c2306,c2308,e24,c2401,c2402,c2403,c2404,c2405,c2406,c2407,c2408,c2409,c2410,c2411,c2412,c2413,c2414,c2415,e25,c2501,c2502,c2503,c2504,c2506,c1706,c1707,c1710,c1725,c1729,c1735,c1738,c1745,c1746,c1747,c1749,c1730,c1750
DGSSA001253,10,14,35,SSA,1,A,1,1977-07-01,-104.599,22.9167,SESA,1,1,CAMBIO,10,DURANGO,1,DURANGO,14,MEZQUITAL,35,SANTA MARIA DE OCOTAN,CE,A,SANTA MARIA DE OCOTAN,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
DGSSA001265,10,14,35,SSA,1,P,1,1998-03-01,-104.599,22.9167,SESA,1,1,CAMBIO,10,DURANGO,1,DURANGO,14,MEZQUITAL,35,SANTA MARIA DE OCOTAN,CE,P,"CARAVANA DIGNIFICADA/ALINEADA, MEZQUITAL 2, DURAZNITOS",1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
DGSSA001270,10,14,35,SSA,1,P,1,1998-09-01,-104.599,22.9167,SESA,1,1,CAMBIO,10,DURANGO,1,DURANGO,14,MEZQUITAL,35,SANTA MARIA DE OCOTAN,CE,P,"CARAVANA DIGNIFICADA/ALINEADA, MEZQUITAL 3, SOMBRERO QUEMADO",1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
DGSSA001282,10,14,35,SSA,1,P,1,1998-05-01,-104.599,22.9167,SESA,1,1,CAMBIO,10,DURANGO,1,DURANGO,14,MEZQUITAL,35,SANTA MARIA DE OCOTAN,CE,P,"CARAVANA DIGNIFICADA/ALINEADA, MEZQUITAL 4, LA VENTANA",1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
DGSSA001294,10,14,35,SSA,1,P,1,1998-07-01,-104.599,22.9167,SESA,1,1,CAMBIO,10,DURANGO,1,DURANGO,14,MEZQUITAL,35,SANTA MARIA DE OCOTAN,CE,P,"CARAVANA DIGNIFICADA/ALINEADA, MEZQUITAL 6, SANBUENAVENTURA",1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
DGSSA001306,10,14,35,SSA,1,P,1,1998-08-01,-104.599,22.9167,SESA,1,1,CAMBIO,10,DURANGO,1,DURANGO,14,MEZQUITAL,35,SANTA MARIA DE OCOTAN,CE,P,"CARAVANA DIGNIFICADA/ ALINEADA, MEZQUITAL 7, LA SOLEDAD",1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
DGSSA001311,10,14,35,SSA,1,P,1,1998-11-01,-104.599,22.9167,SESA,1,1,CAMBIO,10,DURANGO,1,DURANGO,14,MEZQUITAL,35,SANTA MARIA DE OCOTAN,CE,P,"CARAVANA DIGNIFICADA/ALINEADA. MEZQUITAL 8, JACALITOS",1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
DGSSA001323,10,14,724,SSA,1,A,1,2001-08-01,-104.351,22.652,SESA,1,1,CAMBIO,10,DURANGO,1,DURANGO,14,MEZQUITAL,724,MESA DE LA CEBOLLETA,CE,A,CEJA DE LA CEBOLLETA (MEZQUITAL),1,1,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
DGSSA001340,10,15,10,SSA,1,A,1,1988-04-01,-104.093,25.2684,SESA,1,1,CAMBIO,10,DURANGO,2,GOMEZ PALACIO,15,NAZAS,10,DOLORES HIDALGO,CE,A,DOLORES HIDALGO,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
DGSSA001352,10,15,19,SSA,1,A,1,1982-10-01,-104.017,25.2649,SESA,1,1,CAMBIO,10,DURANGO,2,GOMEZ PALACIO,15,NAZAS,19,PASO NACIONAL,CE,A,PASO NACIONAL,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
DGSSA001364,10,15,20,SSA,1,A,1,1988-01-01,-104.049,25.2847,SESA,1,1,CAMBIO,10,DURANGO,2,GOMEZ PALACIO,15,NAZAS,20,LA PERLA,CE,A,LA PERLA,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
DGSSA001376,10,15,25,SSA,1,A,1,1971-03-01,-104.001,25.2976,SESA,1,1,CAMBIO,10,DURANGO,2,GOMEZ PALACIO,15,NAZAS,25,GENERAL LAZARO CARDENAS (PUEBLO NUEVO),CE,A,LAZARO CARDENAS,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
DGSSA001381,10,16,1,SSA,1,C,1,1979-03-01,-104.24,23.843901,SESA,1,2,CAMBIO,10,DURANGO,1,DURANGO,16,NOMBRE DE DIOS,1,NOMBRE DE DIOS,CE,C,NOMBRE DE DIOS,1,3,2,0,0,0,0,1,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,1,1,0,0,0,0,4,1,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,2,1,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,2016
DGSSA001393,10,16,24,SSA,1,A,1,1999-01-01,-104.023,23.8127,SESA,1,1,CAMBIO,10,DURANGO,1,DURANGO,16,NOMBRE DE DIOS,24,GABRIEL HERNANDEZ (MANCINAS),CE,A,GENERAL GABRIEL HERNANDEZ,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
DGSSA001405,10,16,52,SSA,1,A,1,1987-05-01,-104.115,23.7414,SESA,1,1,CAMBIO,10,DURANGO,1,DURANGO,16,NOMBRE DE DIOS,52,SAN JOSE DE LA PARRILLA (LA PARRILLA),CE,A,SAN JOSE DE LA PARRILLA,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
DGSSA001410,10,16,64,SSA,1,A,1,1986-01-01,-104.254,24.0298,SESA,1,1,CAMBIO,10,DURANGO,1,DURANGO,16,NOMBRE DE DIOS,64,TUITAN (SAN JOSE DE TUITAN),CE,A,SAN JOSE DE TUITAN,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,1,0,0,0,0,0,0,0,0,2016
DGSSA001422,10,17,1,SSA,1,A,1,1963-01-25,-105.505,26.440201,SESA,1,1,CAMBIO,10,DURANGO,4,RODEO,17,OCAMPO,1,VILLA OCAMPO,CE,A,VILLA OCAMPO,1,2,1,0,0,0,0,1,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2016
DGSSA001434,10,17,70,SSA,1,A,1,1963-01-25,-105.638,26.4979,SESA,1,1,CAMBIO,10,DURANGO,4,RODEO,17,OCAMPO,70,VILLA ORESTES PEREYRA (ROSARIO),CE,A,ORESTES PEREYRA,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2016
DGSSA001446,10,18,1,SSA,2,M,1,1991-12-25,-105.36643,25.956274,SESA,2,2,CAMBIO,10,DURANGO,4,RODEO,18,EL ORO,1,SANTA MARIA DEL ORO,HO,M,HOSPITAL GENERAL DE SANTA MARIA DEL ORO,1,5,0,1,1,1,1,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,22,0,6,6,5,0,3,0,2,8,0,4,3,0,1,0,0,0,4,3,2,1,15,7,0,2,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,34,25,0,0,9,2,1,0,1,9,2,1,0,0,0,2,4,5,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,63,22,1,6,12,22,0,1,1,1,0,0,0,0,0,1,0,0,2016
DGSSA001451,10,18,1,SSA,1,G,1,2002-01-25,-105.367,25.9562,SESA,1,2,CAMBIO,10,DURANGO,4,RODEO,18,EL ORO,1,SANTA MARIA DEL ORO,CE,G,SANTA MARIA DEL ORO,1,3,2,0,0,0,0,1,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2016
DGSSA001463,10,18,13,SSA,1,A,1,1976-07-25,-105.243,25.514601,SESA,1,1,CAMBIO,10,DURANGO,4,RODEO,18,EL ORO,13,GENERAL ESCOBEDO,CE,A,GENERAL MARIANO ESCOBEDO,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2016
DGSSA001475,10,18,42,SSA,1,A,1,1979-07-25,-105.176,25.483999,SESA,1,1,CAMBIO,10,DURANGO,4,RODEO,18,EL ORO,42,SAN JOSE DE RAMOS (RAMOS),CE,A,SAN JOSE DE RAMOS,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2016
DGSSA001480,10,19,1,SSA,1,A,1,1970-04-01,-105.997,24.7034,SESA,1,2,CAMBIO,10,DURANGO,3,SANTIAGO PAPASQUIARO,19,OTAEZ,1,OTAEZ,CE,A,SANTA MARIA DE OTAEZ,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2016
DGSSA001492,10,19,10,SSA,1,P,1,1997-05-01,-106.158,24.6297,SESA,1,1,CAMBIO,10,DURANGO,3,SANTIAGO PAPASQUIARO,19,OTAEZ,10,CAMPANILLAS,CE,P,"CARAVANA DIGNIFICADA/ALINEADA, OTAEZ 1, CAMPANILLA",1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2016
DGSSA001516,10,19,188,SSA,1,P,1,2000-03-01,-105.64,24.7467,SESA,1,1,CAMBIO,10,DURANGO,3,SANTIAGO PAPASQUIARO,19,OTAEZ,188,SAN JOSE DE LA CRUZ,CE,P,"CARAVANA DIGNIFICADA/ALINEADA, OTAEZ 2, SAN JOSE DE LA CRUZ",1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2016
DGSSA001533,10,20,20,SSA,1,A,1,1963-01-01,-104.33,24.5387,SESA,1,1,CAMBIO,10,DURANGO,1,DURANGO,20,PANUCO DE CORONADO,20,PANUCO DE CORONADO,CE,A,PANUCO DE CORONADO,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
DGSSA001545,10,21,1,SSA,2,N,1,2006-09-02,-104.02267,24.788532,SESA,2,2,CAMBIO,10,DURANGO,2,GOMEZ PALACIO,21,PEÑON BLANCO,1,PEÑON BLANCO,HO,N,HOSPITAL INTEGRAL DE PEÑON BLANCO,1,4,2,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,5,3,0,0,0,2,0,0,0,3,0,1,0,0,2,0,0,0,2,2,0,1,9,5,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,9,8,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,2016
DGSSA001562,10,22,9,SSA,1,A,1,1964-03-01,-104.002,23.838301,SESA,1,1,CAMBIO,10,DURANGO,1,DURANGO,22,POANAS,9,LA JOYA,CE,A,LA JOYA,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
DGSSA001574,10,23,1,SSA,2,N,1,2006-09-04,-105.34751,23.788094,SESA,2,2,CAMBIO,10,DURANGO,1,DURANGO,23,PUEBLO NUEVO,1,EL SALTO,HO,N,HOSPITAL INTEGRAL DEL SALTO,1,5,1,1,0,0,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,11,0,3,2,3,3,0,0,0,4,2,0,1,0,1,0,0,0,2,0,1,1,17,8,2,2,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,5,1,0,5,0,0,0,0,2,2,0,0,0,0,0,0,6,0,1,0,2,1,0,0,0,2,0,0,0,0,0,0,13,5,1,0,4,3,0,1,1,2,0,0,0,0,0,0,0,0,2016
DGSSA001586,10,23,24,SSA,1,A,1,2001-08-01,-105.686,23.729601,SESA,1,2,CAMBIO,10,DURANGO,1,DURANGO,23,PUEBLO NUEVO,24,LA CIUDAD,CE,A,LA CIUDAD,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
